3629,Medium variant,Poland,,616,Country/Area,923,2055,1362.7790 ,1420.8680 ,1436.1890 ,1423.7020 ,1435.9320 ,1527.2430 ,1675.4380 ,1829.4350 ,1833.7890 ,1889.9100 ,1634.6120 ,1824.9350 ,2229.7400 ,2442.4280 ,2569.0080 ,2156.5170 ,1576.7540 ,1006.7330 ,614.1370 ,297.1150 ,66.5250 
3630,Medium variant,Poland,,616,Country/Area,923,2060,1276.5770 ,1360.2590 ,1419.3670 ,1432.2370 ,1414.5710 ,1424.4220 ,1516.5420 ,1665.3610 ,1817.8750 ,1818.1020 ,1865.4320 ,1602.1830 ,1771.9460 ,2137.9850 ,2300.5190 ,2344.3350 ,1844.8090 ,1192.2980 ,614.6720 ,267.1740 ,81.3000 
3631,Medium variant,Poland,,616,Country/Area,923,2065,1205.3110 ,1274.1000 ,1358.7880 ,1415.4800 ,1423.2010 ,1403.2240 ,1414.0630 ,1507.1140 ,1654.8990 ,1803.0520 ,1795.7700 ,1830.6120 ,1558.3800 ,1703.8980 ,2022.1540 ,2110.9490 ,2022.1860 ,1414.4700 ,743.5910 ,275.2770 ,80.1170 
3632,Medium variant,Poland,,616,Country/Area,923,2070,1163.6110 ,1202.8730 ,1272.6690 ,1354.9620 ,1406.5600 ,1411.9620 ,1393.0370 ,1405.0830 ,1497.6200 ,1641.7970 ,1782.0400 ,1764.1170 ,1783.5340 ,1502.1230 ,1617.6130 ,1865.9930 ,1835.8940 ,1570.3790 ,900.0670 ,342.5610 ,83.9730 
3633,Medium variant,Poland,,616,Country/Area,923,2075,1149.3700 ,1161.1980 ,1201.4670 ,1268.9200 ,1346.1830 ,1395.4570 ,1401.9000 ,1384.2860 ,1396.2600 ,1486.0580 ,1623.5060 ,1752.3780 ,1721.4500 ,1723.0340 ,1430.6210 ,1500.4970 ,1636.6670 ,1444.0330 ,1018.5500 ,426.2230 ,103.5360 
3634,Medium variant,Poland,,616,Country/Area,923,2080,1136.1880 ,1146.9710 ,1159.8180 ,1197.7750 ,1260.2840 ,1335.2530 ,1385.5300 ,1393.3160 ,1375.8120 ,1385.7710 ,1470.2010 ,1597.9130 ,1712.5260 ,1666.6790 ,1645.9210 ,1333.0690 ,1326.6740 ,1304.4120 ,954.9150 ,495.6460 ,132.1810 
3635,Medium variant,Poland,,616,Country/Area,923,2085,1106.4430 ,1133.8010 ,1145.6040 ,1156.1660 ,1189.2630 ,1249.5310 ,1325.5220 ,1377.1300 ,1385.0770 ,1365.8680 ,1371.6160 ,1448.2140 ,1563.6970 ,1661.4260 ,1596.7170 ,1540.1320 ,1186.9690 ,1070.6030 ,879.5300 ,477.3110 ,160.9690 
3636,Medium variant,Poland,,616,Country/Area,923,2090,1058.5900 ,1104.0730 ,1132.4490 ,1141.9800 ,1147.7460 ,1178.6590 ,1240.0070 ,1317.3870 ,1369.1770 ,1375.4990 ,1352.5850 ,1352.1760 ,1419.0140 ,1519.9190 ,1596.0130 ,1500.2330 ,1380.3600 ,968.6980 ,735.4920 ,451.6040 ,168.1040 
3637,Medium variant,Poland,,616,Country/Area,923,2095,1006.5450 ,1056.2350 ,1102.7350 ,1128.8570 ,1133.6130 ,1137.2510 ,1169.3040 ,1232.1550 ,1309.8310 ,1360.0650 ,1362.8030 ,1334.4820 ,1326.5330 ,1381.7860 ,1463.8720 ,1505.4700 ,1353.4100 ,1138.7090 ,677.3230 ,387.8790 ,167.7110 
3638,Medium variant,Poland,,616,Country/Area,923,2100,969.7940 ,1004.2090 ,1054.9140 ,1099.1700 ,1120.5500 ,1123.1990 ,1128.0290 ,1161.6930 ,1225.0390 ,1301.3550 ,1348.1220 ,1345.6070 ,1310.7300 ,1293.9730 ,1334.1270 ,1386.0120 ,1366.6310 ,1128.4620 ,809.8540 ,366.5440 ,154.5550 
3639,Medium variant,Republic of Moldova,18,498,Country/Area,923,2020,202.5200 ,221.5380 ,216.8700 ,202.4160 ,241.1180 ,329.7150 ,417.9890 ,355.8870 ,301.6770 ,261.1310 ,234.4640 ,286.5510 ,258.1250 ,230.1640 ,105.4150 ,79.5740 ,53.2650 ,25.7120 ,8.4630 ,1.2920 ,0.0770 
3640,Medium variant,Republic of Moldova,18,498,Country/Area,923,2025,184.9020 ,202.0090 ,221.1900 ,215.8270 ,200.5930 ,239.0570 ,327.1490 ,413.8540 ,350.7930 ,295.0490 ,252.0330 ,222.5300 ,263.3610 ,228.1870 ,192.5230 ,78.7050 ,50.1350 ,25.8300 ,8.6060 ,1.7830 ,0.1420 
3641,Medium variant,Republic of Moldova,18,498,Country/Area,923,2030,165.0010 ,184.4540 ,201.6930 ,220.1600 ,214.0040 ,198.6940 ,237.0010 ,323.9290 ,408.3200 ,343.4740 ,285.2540 ,239.7620 ,205.2940 ,234.1240 ,192.3150 ,145.9020 ,50.3810 ,24.9740 ,9.0770 ,1.8790 ,0.2080 
3642,Medium variant,Republic of Moldova,18,498,Country/Area,923,2035,151.5250 ,164.6000 ,184.1650 ,200.7020 ,218.3510 ,212.1010 ,196.8690 ,234.5950 ,319.7310 ,400.3160 ,332.6110 ,272.0030 ,222.0220 ,183.4940 ,198.8640 ,147.5100 ,95.4290 ,25.6780 ,9.0810 ,2.0900 ,0.2320 
3643,Medium variant,Republic of Moldova,18,498,Country/Area,923,2040,146.1980 ,151.1640 ,164.3390 ,183.2040 ,198.9580 ,216.4690 ,210.2730 ,194.8350 ,231.5890 ,313.7430 ,388.4020 ,317.8820 ,252.8340 ,199.5070 ,157.0500 ,154.4050 ,98.2110 ,50.0660 ,9.6180 ,2.1730 ,0.2690 
3644,Medium variant,Republic of Moldova,18,498,Country/Area,923,2045,144.0610 ,145.8610 ,150.9180 ,163.4110 ,181.5160 ,197.1610 ,214.6730 ,208.2380 ,192.3790 ,227.4110 ,304.9000 ,372.2230 ,296.5920 ,228.4350 ,172.0320 ,123.4130 ,104.6690 ,52.8160 ,19.4340 ,2.3840 ,0.2940 
3645,Medium variant,Republic of Moldova,18,498,Country/Area,923,2050,139.3150 ,143.7380 ,145.6260 ,150.0110 ,161.7740 ,179.7900 ,195.4850 ,212.6900 ,205.7800 ,189.0360 ,221.3210 ,292.9170 ,348.8170 ,269.4040 ,198.4580 ,136.7560 ,85.1190 ,57.6680 ,21.1310 ,5.0080 ,0.3320 
3646,Medium variant,Republic of Moldova,18,498,Country/Area,923,2055,131.3060 ,139.0100 ,143.5120 ,144.7340 ,148.4140 ,160.1180 ,178.2170 ,193.6990 ,210.3090 ,202.4350 ,184.2220 ,213.1210 ,275.6280 ,318.8200 ,235.7870 ,159.6150 ,95.9350 ,48.0280 ,23.7880 ,5.6430 ,0.6840 
3647,Medium variant,Republic of Moldova,18,498,Country/Area,923,2060,122.3350 ,131.0190 ,138.7900 ,142.6310 ,143.1580 ,146.8130 ,158.6480 ,176.5960 ,191.6100 ,207.0880 ,197.6300 ,177.7750 ,201.3270 ,253.3940 ,281.3750 ,191.7870 ,113.8520 ,55.3840 ,20.4050 ,6.5790 ,0.8360 
3648,Medium variant,Republic of Moldova,18,498,Country/Area,923,2065,114.7360 ,122.0640 ,130.8080 ,137.9200 ,141.0750 ,141.5880 ,145.4160 ,157.1940 ,174.7560 ,188.8380 ,202.4890 ,191.2000 ,168.5410 ,186.1140 ,225.3960 ,231.7040 ,138.9990 ,67.2010 ,24.1990 ,5.8330 ,1.0110 
3649,Medium variant,Republic of Moldova,18,498,Country/Area,923,2070,109.8120 ,114.4750 ,121.8620 ,129.9530 ,136.3850 ,139.5280 ,140.2370 ,144.0800 ,155.5970 ,172.3630 ,184.9220 ,196.3400 ,181.9810 ,156.5880 ,166.7880 ,187.7600 ,170.8260 ,83.8000 ,30.1690 ,7.1390 ,0.9630 
3650,Medium variant,Republic of Moldova,18,498,Country/Area,923,2075,106.5100 ,109.5570 ,114.2820 ,121.0180 ,128.4380 ,134.8660 ,138.2150 ,138.9790 ,142.6620 ,153.5750 ,169.0170 ,179.7090 ,187.5410 ,170.0060 ,141.3100 ,140.5210 ,140.7660 ,105.4450 ,38.6550 ,9.1950 ,1.1750 
3651,Medium variant,Republic of Moldova,18,498,Country/Area,923,2080,103.3860 ,106.2630 ,109.3700 ,113.4480 ,119.5250 ,126.9530 ,133.5920 ,137.0130 ,137.6700 ,140.9050 ,150.7890 ,164.5910 ,172.2640 ,176.0780 ,154.5620 ,120.3150 ,107.0750 ,88.8850 ,50.0840 ,12.1540 ,1.5480 
3652,Medium variant,Republic of Moldova,18,498,Country/Area,923,2085,99.1390 ,103.1470 ,106.0790 ,108.5430 ,111.9720 ,118.0680 ,125.7210 ,132.4520 ,135.7850 ,136.0800 ,138.5240 ,147.1260 ,158.2880 ,162.5260 ,161.1470 ,133.0300 ,93.0580 ,69.1050 ,43.4250 ,16.2850 ,2.1080 
3653,Medium variant,Republic of Moldova,18,498,Country/Area,923,2090,93.8120 ,98.9060 ,102.9650 ,105.2580 ,107.0810 ,110.5400 ,116.8780 ,124.6480 ,131.3170 ,134.3170 ,133.9400 ,135.4010 ,141.9150 ,150.0090 ,149.7320 ,140.0830 ,104.5150 ,61.3270 ,34.7240 ,14.6020 ,2.9210 
3654,Medium variant,Republic of Moldova,18,498,Country/Area,923,2095,88.8480 ,93.5820 ,98.7280 ,102.1470 ,103.8070 ,105.6630 ,109.3830 ,115.8680 ,123.6090 ,129.9740 ,132.3520 ,131.1430 ,130.9720 ,135.0520 ,139.0370 ,131.4400 ,111.6550 ,70.3900 ,31.6610 ,12.0750 ,2.8790 
3655,Medium variant,Republic of Moldova,18,498,Country/Area,923,2100,84.8500 ,88.6230 ,93.4090 ,97.9190 ,100.7060 ,102.4020 ,104.5320 ,108.4210 ,114.9120 ,122.4050 ,128.2010 ,129.7860 ,127.1710 ,125.1000 ,125.8550 ,123.1140 ,106.2140 ,76.6920 ,37.3530 ,11.3630 ,2.5400 
3656,Medium variant,Romania,,642,Country/Area,923,2020,939.6060 ,965.4410 ,1080.7610 ,994.5450 ,1009.8770 ,1076.3870 ,1396.1560 ,1189.7440 ,1523.4970 ,1502.9710 ,1526.1480 ,1043.0100 ,1289.9600 ,1245.9880 ,927.4580 ,602.8110 ,536.9900 ,274.6120 ,93.6930 ,16.8650 ,1.1620 
3657,Medium variant,Romania,,642,Country/Area,923,2025,875.1520 ,935.4040 ,962.9050 ,1074.5160 ,981.1890 ,993.0410 ,1060.8660 ,1381.3290 ,1174.4850 ,1499.2820 ,1466.3680 ,1463.9800 ,977.9420 ,1182.7780 ,1105.1340 ,765.9140 ,433.8980 ,305.6280 ,108.3230 ,22.5780 ,2.1960 
3658,Medium variant,Romania,,642,Country/Area,923,2030,835.0320 ,872.6430 ,933.7960 ,959.2090 ,1066.4910 ,971.2200 ,983.5980 ,1051.8190 ,1367.8480 ,1157.5980 ,1466.1140 ,1410.9490 ,1379.0660 ,901.5040 ,1056.8400 ,922.9170 ,560.9480 ,253.1630 ,125.0250 ,27.1960 ,3.1160 
3659,Medium variant,Romania,,642,Country/Area,923,2035,815.2200 ,832.6280 ,871.1330 ,930.2200 ,951.5180 ,1056.5000 ,962.0500 ,975.1540 ,1041.3240 ,1349.5500 ,1133.1910 ,1414.4940 ,1334.3710 ,1277.9960 ,810.7660 ,891.7840 ,687.3190 ,335.6340 ,107.2040 ,32.6810 ,3.9240 
3660,Medium variant,Romania,,642,Country/Area,923,2040,805.6570 ,812.8930 ,831.1970 ,867.6990 ,922.6960 ,941.9470 ,1047.2950 ,953.9520 ,965.6910 ,1027.7470 ,1323.0150 ,1095.6260 ,1343.1910 ,1242.8420 ,1156.9740 ,690.7020 ,674.7810 ,421.4820 ,147.0990 ,29.2470 ,4.8710 
3661,Medium variant,Romania,,642,Country/Area,923,2045,786.7550 ,803.3950 ,811.5180 ,827.8700 ,860.3800 ,913.3380 ,933.2360 ,1039.1600 ,945.0900 ,953.7570 ,1008.5910 ,1282.1890 ,1043.9570 ,1257.6280 ,1132.4230 ,995.1730 ,530.5410 ,423.7860 ,191.1030 ,41.8630 ,4.7050 
3662,Medium variant,Romania,,642,Country/Area,923,2050,756.7750 ,784.5500 ,802.0590 ,808.2720 ,820.7130 ,851.2810 ,904.8750 ,925.7310 ,1030.2700 ,934.1200 ,937.1940 ,979.5700 ,1226.0660 ,981.9110 ,1153.5950 ,983.4070 ,776.1120 ,341.0700 ,198.7850 ,56.7720 ,6.6560 
3663,Medium variant,Romania,,642,Country/Area,923,2055,723.0170 ,754.6210 ,783.2600 ,798.8810 ,801.2280 ,811.8050 ,843.1170 ,897.6850 ,917.8770 ,1019.2410 ,919.0390 ,912.2910 ,939.8430 ,1158.3620 ,905.9240 ,1011.4380 ,778.2710 ,510.4430 ,165.3580 ,61.6370 ,9.4130 
3664,Medium variant,Romania,,642,Country/Area,923,2060,694.3370 ,720.9140 ,753.3710 ,780.1430 ,791.9300 ,792.4670 ,803.8620 ,836.2980 ,890.3370 ,908.4510 ,1004.0680 ,896.5160 ,878.3070 ,891.8330 ,1074.8170 ,801.1280 ,812.3020 ,523.4620 ,255.7200 ,53.5350 ,10.9720 
3665,Medium variant,Romania,,642,Country/Area,923,2065,673.6350 ,692.2680 ,719.6980 ,750.3160 ,773.2860 ,783.2780 ,784.6800 ,797.3130 ,829.5490 ,881.6810 ,895.7280 ,981.4010 ,865.8030 ,837.0330 ,832.0760 ,958.2790 ,652.0110 ,558.4670 ,270.7840 ,86.4190 ,10.3850 
3666,Medium variant,Romania,,642,Country/Area,923,2070,657.1020 ,671.5930 ,691.0840 ,716.6950 ,743.5440 ,764.7460 ,775.6150 ,778.3170 ,790.9990 ,821.8060 ,870.1160 ,876.8920 ,950.3900 ,828.2370 ,785.0190 ,747.5790 ,789.5760 ,457.3020 ,297.8570 ,95.3700 ,16.2290 
3667,Medium variant,Romania,,642,Country/Area,923,2075,641.5200 ,655.0900 ,670.4360 ,688.1280 ,710.0060 ,735.1130 ,757.1970 ,769.3990 ,772.3060 ,783.9090 ,811.6130 ,853.0670 ,851.1280 ,912.1510 ,780.3160 ,710.3820 ,623.0830 ,564.0970 ,250.9300 ,109.0810 ,19.4670 
3668,Medium variant,Romania,,642,Country/Area,923,2080,621.7150 ,639.5280 ,653.9480 ,667.5130 ,681.5050 ,701.6700 ,727.6900 ,751.1300 ,763.6220 ,765.6770 ,774.7120 ,796.7220 ,829.7620 ,819.2260 ,862.8630 ,710.7140 ,598.5920 ,453.0280 ,317.9650 ,95.4340 ,23.2920 
3669,Medium variant,Romania,,642,Country/Area,923,2085,599.7100 ,619.7390 ,638.4030 ,651.0510 ,660.9410 ,673.2490 ,694.3590 ,721.7730 ,745.5930 ,757.3360 ,757.1620 ,761.3550 ,776.3750 ,800.7150 ,777.6830 ,790.3540 ,604.7370 ,442.3680 ,261.8300 ,125.2800 ,22.3250 
3670,Medium variant,Romania,,642,Country/Area,923,2090,577.2820 ,597.7550 ,618.6310 ,635.5360 ,644.5210 ,652.7490 ,666.0350 ,688.5860 ,716.4860 ,739.6780 ,749.3720 ,744.9130 ,743.1890 ,750.9870 ,762.6600 ,716.1300 ,678.7120 ,453.9550 ,262.0330 ,106.8020 ,28.7940 
3671,Medium variant,Romania,,642,Country/Area,923,2095,558.5290 ,575.3440 ,596.6640 ,615.7860 ,629.0420 ,636.3860 ,645.6080 ,660.3840 ,683.5360 ,710.9630 ,732.2880 ,737.9840 ,728.2940 ,720.4590 ,717.4780 ,705.7630 ,620.2190 ,516.9900 ,275.2980 ,110.5450 ,27.4160 
3672,Medium variant,Romania,,642,Country/Area,923,2100,542.2680 ,556.6030 ,574.2630 ,593.8400 ,609.3280 ,620.9540 ,629.3080 ,640.0550 ,655.5320 ,678.3840 ,704.1780 ,721.8140 ,722.5690 ,707.4340 ,690.2390 ,666.9570 ,616.0710 ,478.8810 ,320.4930 ,119.9290 ,28.8610 
3673,Medium variant,Russian Federation,,643,Country/Area,923,2020,9271.6910 ,9350.9160 ,8174.2620 ,7081.7750 ,6614.6960 ,8993.0890 ,12543.8310 ,11924.7240 ,10604.6350 ,9770.6820 ,8479.6510 ,10418.0150 ,10073.6230 ,8427.7460 ,5390.3810 ,3159.3370 ,3485.7790 ,1389.6390 ,668.3380 ,102.2430 ,9.4070 
3674,Medium variant,Russian Federation,,643,Country/Area,923,2025,8227.5200 ,9273.6430 ,9351.0590 ,8209.1150 ,7142.0620 ,6654.2090 ,8956.1460 ,12368.0270 ,11679.6570 ,10331.5400 ,9430.6830 ,8063.4770 ,9675.7030 ,9074.2710 ,7291.0880 ,4330.2580 ,2228.6550 ,2020.8880 ,610.6940 ,196.0060 ,18.0310 
3675,Medium variant,Russian Federation,,643,Country/Area,923,2030,7369.5800 ,8232.1630 ,9275.1520 ,9387.0170 ,8270.5370 ,7184.4170 ,6650.1730 ,8853.9250 ,12130.9730 ,11394.5990 ,9992.6610 ,8988.8720 ,7516.7350 ,8752.9300 ,7896.5780 ,5913.8660 ,3086.0840 ,1319.5100 ,911.7550 ,184.6320 ,35.3550 
3676,Medium variant,Russian Federation,,643,Country/Area,923,2035,7083.8100 ,7376.3820 ,8235.8220 ,9314.8620 ,9450.8150 ,8313.4520 ,7182.8160 ,6594.5130 ,8704.8250 ,11852.9430 ,11039.5720 ,9550.7670 ,8407.4310 ,6834.4210 ,7662.4010 ,6461.4150 ,4276.6810 ,1857.2430 ,611.2920 ,284.4810 ,37.3090 
3677,Medium variant,Russian Federation,,643,Country/Area,923,2040,7377.0490 ,7091.5630 ,7381.3580 ,8278.2390 ,9381.4620 ,9490.9740 ,8306.5980 ,7126.1840 ,6499.4380 ,8522.7810 ,11504.4770 ,10575.7410 ,8968.1090 ,7680.7180 ,6024.1710 ,6325.9340 ,4737.5240 ,2626.9450 ,878.9790 ,196.9020 ,56.0200 
3678,Medium variant,Russian Federation,,643,Country/Area,923,2045,7830.4950 ,7385.1970 ,7097.2960 ,7425.9110 ,8350.1940 ,9425.6860 ,9479.3910 ,8241.5120 ,7029.3020 ,6377.5080 ,8290.1410 ,11048.5260 ,9964.0890 ,8237.8310 ,6814.3550 ,5022.2210 ,4701.8130 ,2966.3370 ,1274.9860 ,290.5510 ,45.1820 
3679,Medium variant,Russian Federation,,643,Country/Area,923,2050,7986.0940 ,7838.9630 ,7391.2140 ,7143.1110 ,7502.0630 ,8402.4990 ,9419.8290 ,9406.4650 ,8133.5390 ,6904.9540 ,6217.7500 ,7983.0910 ,10447.3660 ,9196.5470 ,7361.7650 ,5734.1340 ,3786.6930 ,2999.5480 ,1473.7490 ,433.8820 ,61.2300 
3680,Medium variant,Russian Federation,,643,Country/Area,923,2055,7718.9010 ,7994.9540 ,7845.1850 ,7437.4430 ,7221.4310 ,7560.5950 ,8408.8390 ,9354.9320 ,9288.3620 ,7996.5590 ,6742.3700 ,6004.4600 ,7576.4740 ,9691.1520 ,8271.0740 ,6256.7530 ,4382.5440 ,2461.9410 ,1524.1240 ,515.1750 ,92.2890 
3681,Medium variant,Russian Federation,,643,Country/Area,923,2060,7255.5940 ,7728.3290 ,8001.4540 ,7891.6610 ,7516.5420 ,7283.4360 ,7576.7580 ,8362.2650 ,9246.9290 ,9140.1110 ,7819.0550 ,6525.7970 ,5720.1860 ,7062.3880 ,8773.0220 ,7092.1880 ,4850.3380 ,2902.2870 ,1280.4430 ,547.2540 ,115.7540 
3682,Medium variant,Russian Federation,,643,Country/Area,923,2065,6937.3640 ,7265.6020 ,7735.3460 ,8048.4330 ,7971.2200 ,7579.6590 ,7305.0140 ,7545.0020 ,8277.0820 ,9110.1940 ,8949.1690 ,7583.5580 ,6237.1180 ,5358.3240 ,6432.9390 ,7589.4100 ,5568.1310 ,3271.8330 ,1542.9810 ,472.1670 ,129.0320 
3683,Medium variant,Russian Federation,,643,Country/Area,923,2070,6900.9510 ,6947.7870 ,7273.1120 ,7783.1760 ,8129.0680 ,8035.0280 ,7602.9220 ,7281.3500 ,7478.2080 ,8166.1050 ,8933.3890 ,8696.7730 ,7270.1500 ,5868.6270 ,4911.3380 ,5612.4680 ,6034.9220 ,3821.1840 ,1779.3700 ,583.9850 ,119.5690 
3684,Medium variant,Russian Federation,,643,Country/Area,923,2075,7057.3550 ,6911.5660 ,6955.7010 ,7321.8120 ,7865.5110 ,8194.5470 ,8059.2960 ,7581.7580 ,7224.5350 ,7387.8940 ,8020.5430 ,8699.1870 ,8361.2700 ,6869.2770 ,5410.3390 ,4321.6750 ,4518.2220 ,4213.8520 ,2123.3480 ,692.0100 ,142.9210 
3685,Medium variant,Russian Federation,,643,Country/Area,923,2080,7171.2520 ,7068.1210 ,6919.6670 ,7005.0430 ,7405.9400 ,7933.7260 ,8221.3220 ,8039.3280 ,7527.7010 ,7145.2050 ,7267.0380 ,7825.8730 ,8386.7200 ,7930.3670 ,6366.4480 ,4797.9420 ,3520.7350 ,3206.3850 ,2391.3510 ,846.7660 ,173.2930 
3686,Medium variant,Russian Federation,,643,Country/Area,923,2085,7107.0460 ,7182.1630 ,7076.3490 ,6969.4140 ,7090.4980 ,7476.9450 ,7964.6140 ,8204.6720 ,7986.1580 ,7450.7780 ,7036.8900 ,7103.1580 ,7563.9550 ,7982.3810 ,7384.6730 ,5685.7040 ,3951.5090 ,2537.8450 ,1856.4690 ,977.9500 ,216.2230 
3687,Medium variant,Russian Federation,,643,Country/Area,923,2090,6903.2940 ,7118.1170 ,7190.5370 ,7126.3260 ,7055.6570 ,7163.6240 ,7512.2720 ,7953.9560 ,8155.1810 ,7909.6850 ,7345.0230 ,6888.7340 ,6881.1480 ,7222.8250 ,7466.1700 ,6637.9470 ,4730.5820 ,2890.9950 ,1498.9690 ,778.1260 ,258.6530 
3688,Medium variant,Russian Federation,,643,Country/Area,923,2095,6673.9040 ,6914.5600 ,7126.6500 ,7240.7770 ,7213.0190 ,7130.0080 ,7202.2520 ,7508.1610 ,7911.5930 ,8082.4910 ,7803.9990 ,7199.7180 ,6686.9660 ,6590.1400 ,6783.5280 ,6752.1170 ,5575.3540 ,3509.9920 ,1740.6730 ,644.0630 ,229.5800 
3689,Medium variant,Russian Federation,,643,Country/Area,923,2100,6567.9620 ,6685.3300 ,6923.2850 ,7177.1720 ,7327.9550 ,7288.1180 ,7170.5620 ,7203.0820 ,7473.8840 ,7846.7550 ,7981.0730 ,7658.4740 ,7001.3320 ,6421.2070 ,6212.7380 ,6169.9910 ,5722.8170 ,4192.8010 ,2153.4940 ,766.6990 ,197.9200 
3690,Medium variant,Slovakia,,703,Country/Area,923,2020,283.6910 ,282.9000 ,282.5770 ,262.9180 ,290.7050 ,365.0800 ,410.4940 ,437.1090 ,457.8080 ,403.5920 ,346.8490 ,362.3680 ,361.8380 ,333.3730 ,236.8210 ,161.8900 ,100.4490 ,56.6550 ,18.9060 ,3.4560 ,0.1640 
3691,Medium variant,Slovakia,,703,Country/Area,923,2025,266.6090 ,283.7050 ,282.8680 ,282.6270 ,263.1610 ,290.9390 ,364.8020 ,409.3720 ,434.6100 ,452.9150 ,395.8810 ,336.0370 ,344.6060 ,335.7310 ,299.0840 ,199.7990 ,120.8100 ,59.4160 ,22.3720 ,3.9220 ,0.3390 
3692,Medium variant,Slovakia,,703,Country/Area,923,2030,246.9210 ,266.6580 ,283.6890 ,282.9410 ,282.8800 ,263.5170 ,290.9470 ,363.9740 ,407.2530 ,430.3270 ,444.8430 ,384.3510 ,320.7260 ,321.4570 ,303.4250 ,254.9710 ,151.3990 ,73.3430 ,24.4440 ,4.9210 ,0.4190 
3693,Medium variant,Slovakia,,703,Country/Area,923,2035,231.1390 ,247.0000 ,266.6610 ,283.7880 ,283.2440 ,283.2470 ,263.6560 ,290.4890 ,362.2970 ,403.5750 ,423.2500 ,432.8160 ,368.0490 ,300.7070 ,292.5860 ,261.3480 ,196.3180 ,94.1960 ,31.3930 ,5.6890 ,0.5530 
3694,Medium variant,Slovakia,,703,Country/Area,923,2040,225.6600 ,231.2430 ,247.0210 ,266.7950 ,284.1320 ,283.6600 ,283.3950 ,263.3690 ,289.3560 ,359.3240 ,397.4970 ,412.7220 ,415.8400 ,346.7070 ,275.5540 ,254.5200 ,204.4200 ,125.2190 ,41.8880 ,7.7360 ,0.6800 
3695,Medium variant,Slovakia,,703,Country/Area,923,2045,227.2900 ,225.7750 ,231.2780 ,247.1860 ,267.2030 ,284.5940 ,283.8670 ,283.1250 ,262.4920 ,287.2340 ,354.3610 ,388.4320 ,397.8610 ,393.5590 ,319.6920 ,241.9890 ,202.1180 ,133.6080 ,57.8320 ,10.9290 ,0.9650 
3696,Medium variant,Slovakia,,703,Country/Area,923,2050,227.7820 ,227.4140 ,225.8220 ,231.4700 ,247.6520 ,267.7370 ,284.8480 ,283.6610 ,282.2610 ,260.7600 ,283.6220 ,346.9360 ,375.6140 ,378.2540 ,365.0840 ,283.1750 ,194.9320 ,135.2240 ,64.0190 ,15.9400 ,1.4400 
3697,Medium variant,Slovakia,,703,Country/Area,923,2055,223.2900 ,227.9160 ,227.4680 ,226.0280 ,231.9810 ,248.2470 ,268.0640 ,284.7060 ,282.8930 ,280.5460 ,257.7650 ,278.1750 ,336.4150 ,358.6280 ,352.9580 ,326.1180 ,231.1710 ,133.3710 ,67.1520 ,18.6210 ,2.2200 
3698,Medium variant,Slovakia,,703,Country/Area,923,2060,214.5290 ,223.4310 ,227.9750 ,227.6850 ,226.5650 ,232.6260 ,248.6430 ,268.0150 ,284.0200 ,281.3220 ,277.5680 ,253.2110 ,270.4110 ,322.3620 ,336.4250 ,317.7730 ,269.5590 ,161.4380 ,68.5040 ,20.5750 ,2.8080 
3699,Medium variant,Slovakia,,703,Country/Area,923,2065,204.5450 ,214.6820 ,223.4940 ,228.1990 ,228.2370 ,227.2410 ,233.0780 ,248.6830 ,267.4660 ,282.5700 ,278.5590 ,273.0220 ,246.6780 ,259.9480 ,303.7700 ,305.0540 ,265.7300 ,191.8880 ,85.5650 ,22.0590 ,3.3230 
3700,Medium variant,Slovakia,,703,Country/Area,923,2070,197.2640 ,204.7030 ,214.7500 ,223.7330 ,228.7680 ,228.9300 ,227.7270 ,233.1830 ,248.2590 ,266.2230 ,279.9950 ,274.3200 ,266.4780 ,237.8110 ,245.9450 ,277.1370 ,257.8240 ,192.5840 ,104.7260 ,28.8970 ,3.7990 
3701,Medium variant,Slovakia,,703,Country/Area,923,2075,194.3550 ,197.4290 ,204.7780 ,214.9990 ,224.3200 ,229.4800 ,229.4340 ,227.8750 ,232.8620 ,247.2150 ,263.9760 ,276.0280 ,268.2070 ,257.5610 ,225.8350 ,225.6710 ,236.5070 ,190.1020 ,108.1360 ,37.0040 ,5.1450 
3702,Medium variant,Slovakia,,703,Country/Area,923,2080,193.2340 ,194.5220 ,197.5110 ,205.0310 ,215.6030 ,225.0490 ,230.0040 ,229.6060 ,227.6120 ,231.9750 ,245.2880 ,260.4930 ,270.2910 ,259.8310 ,245.4070 ,208.2960 ,194.3040 ,177.1200 ,109.6200 ,39.8150 ,6.9360 
3703,Medium variant,Slovakia,,703,Country/Area,923,2085,191.0920 ,193.4050 ,194.6050 ,197.7710 ,205.6580 ,216.3580 ,225.5950 ,230.2000 ,229.3800 ,226.8220 ,230.3050 ,242.2800 ,255.4560 ,262.4190 ,248.3580 ,227.4780 ,180.9000 ,147.7500 ,104.8250 ,42.0430 ,8.0430 
3704,Medium variant,Slovakia,,703,Country/Area,923,2090,186.5780 ,191.2670 ,193.4910 ,194.8730 ,198.4100 ,206.4310 ,216.9310 ,225.8260 ,230.0150 ,228.6510 ,225.3100 ,227.6790 ,237.9210 ,248.5200 ,251.5640 ,231.2900 ,199.1780 ,139.5730 ,89.6560 ,41.8340 ,9.0020 
