"X","country","age","year","care_setting","predicted_cfr","predicted_cfr_lb","predicted_cfr_ub"
868,"BOL",20,2019,"community",0.000399237495100329,0.000315976483161316,0.000501848898234852
869,"BOL",21,2019,"community",0.000381507775927903,0.000302904969813565,0.000480297863331118
870,"BOL",22,2019,"community",0.000364565127863636,0.000288658307446122,0.000458965262227791
871,"BOL",23,2019,"community",0.000348374635590872,0.000275205064623241,0.00043802300066777
872,"BOL",24,2019,"community",0.00033290293050771,0.000263762456678897,0.000419352676670097
873,"BOL",25,2019,"community",0.000318118122397223,0.000252026623638755,0.00040132101308514
874,"BOL",26,2019,"community",0.000303989734099921,0.000239560967619366,0.000383098603806144
875,"BOL",27,2019,"community",0.000290488639058004,0.000228817032129017,0.000367240872576287
876,"BOL",28,2019,"community",0.000277587001606476,0.000218533021424196,0.000351014835848614
877,"BOL",29,2019,"community",0.000265258219891454,0.000208371289914031,0.000335495886288147
878,"BOL",30,2019,"community",0.000253476871301196,0.000199235491031454,0.000320844052850118
879,"BOL",31,2019,"community",0.000242218660300224,0.000189446334997376,0.00030702088443035
880,"BOL",32,2019,"community",0.000231460368561605,0.000180626145666587,0.000293787531530622
881,"BOL",33,2019,"community",0.000221179807296973,0.000172098023441054,0.000281275644875765
882,"BOL",34,2019,"community",0.000211355771688212,0.000164243114402832,0.00026963037689688
883,"BOL",35,2019,"community",0.000201967997328791,0.000156953717105102,0.000258496023381501
884,"BOL",36,2019,"community",0.000192997118586785,0.000149929608549844,0.000247732752985224
885,"BOL",37,2019,"community",0.00018442462880536,0.000143280630437196,0.000236224476229964
886,"BOL",38,2019,"community",0.000176232842260156,0.00013691372570795,0.000225959837584529
887,"BOL",39,2019,"community",0.000168404857796499,0.000130368185313784,0.000216669976111899
888,"BOL",40,2019,"community",0.000160924524072696,0.000123717807734676,0.00020774751364547
889,"BRA",5,2019,"community",0.00793649766159826,0.00726033518758708,0.00872657406105992
890,"BRA",6,2019,"community",0.0075865865199999,0.00693707030406135,0.00831910992401168
891,"BRA",7,2019,"community",0.00725198978925861,0.00663398091158047,0.00794492909757459
892,"BRA",8,2019,"community",0.00693204694297787,0.00634420740858409,0.00759564179191993
893,"BRA",9,2019,"community",0.00662612510337556,0.00606339983565228,0.00726407848437335
894,"BRA",10,2019,"community",0.00633361795691064,0.00578946739806728,0.00694189532239427
895,"BRA",11,2019,"community",0.0060539447060043,0.00553089945196137,0.00663797003273896
896,"BRA",12,2019,"community",0.00578654905624855,0.00527797596136676,0.00635204791224796
897,"BRA",13,2019,"community",0.005530898238442,0.00503763672815424,0.00608985340582684
898,"BRA",14,2019,"community",0.00528648206474796,0.00480602918469485,0.00582086489341086
899,"BRA",15,2019,"community",0.00505281201823363,0.00457996901933282,0.00558338420661054
900,"BRA",16,2019,"community",0.00482942037501857,0.00436822401931069,0.0053391281202456
901,"BRA",17,2019,"community",0.00461585935823772,0.00416451823445761,0.00510332271710355
902,"BRA",18,2019,"community",0.00441170032300571,0.00396946129674982,0.00488680448124676
903,"BRA",19,2019,"community",0.00421653297155633,0.00378308851053826,0.00467766525493905
904,"BRA",20,2019,"community",0.00402996459772226,0.00360695875453457,0.0044806247668761
905,"BRA",21,2019,"community",0.0038516193599162,0.00343608445719919,0.00429554394657435
906,"BRA",22,2019,"community",0.00368113758177262,0.00327935195840025,0.00411285544581869
907,"BRA",23,2019,"community",0.00351817507961225,0.003122522256504,0.00394114669110888
908,"BRA",24,2019,"community",0.00336240251589567,0.00297125741822249,0.00377809296268234
909,"BRA",25,2019,"community",0.00321350477784012,0.00282729955798142,0.00362075321367179
910,"BRA",26,2019,"community",0.00307118038038248,0.0026902976707343,0.00346911841495569
911,"BRA",27,2019,"community",0.00293514089268295,0.00255997265625042,0.00332195542834331
912,"BRA",28,2019,"community",0.00280511038737661,0.00243596235111648,0.00318458260849062
913,"BRA",29,2019,"community",0.00268082491179362,0.00231776845657979,0.00305194977969162
914,"BRA",30,2019,"community",0.00256203198038481,0.0022050124190031,0.00292669671259214
915,"BRA",31,2019,"community",0.00244849008760472,0.00209854397488148,0.00280656962995889
916,"BRA",32,2019,"community",0.00233996824052144,0.00199676530798983,0.00269673299661396
917,"BRA",33,2019,"community",0.00223624551043996,0.0018975330186529,0.00259451192486212
918,"BRA",34,2019,"community",0.00213711060284355,0.00180560180975681,0.00248969246057276
919,"BRA",35,2019,"community",0.00204236144497619,0.00171641216869423,0.00238889717954076
920,"BRA",36,2019,"community",0.00195180479040729,0.00163233006292812,0.0022965583215188
921,"BRA",37,2019,"community",0.00186525583993895,0.00155533713732671,0.00220713202059411
922,"BRA",38,2019,"community",0.00178253787823439,0.00148147060431831,0.00211738201461001
923,"BRA",39,2019,"community",0.00170348192556506,0.00140857998919897,0.00203118389497938
924,"BRA",40,2019,"community",0.00162792640409257,0.00133625264157544,0.0019518091352556
925,"BRB",5,2019,"community",0.00017778643503606,0.000139649993746224,0.000224543038791263
926,"BRB",6,2019,"community",0.000169889454161281,0.000133725743855645,0.000214144396814189
927,"BRB",7,2019,"community",0.000162343187226112,0.000127993356975965,0.000204231733225802
928,"BRB",8,2019,"community",0.000155132063571401,0.00012260649822838,0.000194721800665296
929,"BRB",9,2019,"community",0.000148241203399331,0.000117260207447601,0.000185711628248188
930,"BRB",10,2019,"community",0.000141656387157633,0.000112328884439356,0.000177002473247046
931,"BRB",11,2019,"community",0.000135364026277297,0.000107428204142836,0.000168714184268529
932,"BRB",12,2019,"community",0.000129351135204243,0.000102897082086154,0.000160811095444212
933,"BRB",13,2019,"community",0.000123605304667974,9.84713284362031e-05,0.000153404801558376
934,"BRB",14,2019,"community",0.000118114676132753,9.41557328014904e-05,0.000146262752962739
935,"BRB",15,2019,"community",0.000112867917379195,9.01299448546439e-05,0.000139534767735682
936,"BRB",16,2019,"community",0.000107854199166464,8.61553452630347e-05,0.00013298924364371
937,"BRB",17,2019,"community",0.000103063172927419,8.23447088312814e-05,0.000126765307494111
938,"BRB",18,2019,"community",9.84849494511765e-05,7.87812108267245e-05,0.000120931659443165
939,"BRB",19,2019,"community",9.41100785095042e-05,7.52549022029086e-05,0.000115527755605676
940,"BRB",20,2019,"community",8.99295293854044e-05,7.20290613404439e-05,0.000110597109386689
941,"BRB",21,2019,"community",8.59346722640631e-05,6.87968386818575e-05,0.000105849633849801
942,"BRB",22,2019,"community",8.21172604480771e-05,6.57369895327086e-05,0.000100993644303462
943,"BRB",23,2019,"community",7.84694133605613e-05,6.28570230636336e-05,9.64435254838336e-05
944,"BRB",24,2019,"community",7.4983600301317e-05,6.01533357617962e-05,9.23359407336247e-05
945,"BRB",25,2019,"community",7.16526249227942e-05,5.74126236070693e-05,8.84032919353798e-05
946,"BRB",26,2019,"community",6.8469610394021e-05,5.48570842261188e-05,8.4624196735558e-05
947,"BRB",27,2019,"community",6.542798522209e-05,5.23303543973518e-05,8.08371382528522e-05
948,"BRB",28,2019,"community",6.25214697021248e-05,5.00323661944536e-05,7.73502328846918e-05
949,"BRB",29,2019,"community",5.97440629679227e-05,4.76945879025689e-05,7.38256229406797e-05
950,"BRB",30,2019,"community",5.70900306167057e-05,4.55398883151348e-05,7.06188336613709e-05
951,"BRB",31,2019,"community",5.45538928825762e-05,4.34230204672412e-05,6.737618275714e-05
952,"BRB",32,2019,"community",5.21304133343912e-05,4.13844730034542e-05,6.45782110842258e-05
953,"BRB",33,2019,"community",4.98145880748464e-05,3.9479389138948e-05,6.20649167551114e-05
954,"BRB",34,2019,"community",4.76016354185791e-05,3.77498269117287e-05,5.94294439234506e-05
955,"BRB",35,2019,"community",4.54869860280823e-05,3.60712282844934e-05,5.68177111566188e-05
956,"BRB",36,2019,"community",4.34662734871535e-05,3.45110896567321e-05,5.43200755175401e-05
957,"BRB",37,2019,"community",4.1535325292504e-05,3.29537041472206e-05,5.19352137090659e-05
958,"BRB",38,2019,"community",3.96901542450012e-05,3.15107548016702e-05,4.97603416430624e-05
959,"BRB",39,2019,"community",3.79269502228431e-05,3.00333736986542e-05,4.78125184612825e-05
960,"BRB",40,2019,"community",3.62420723197406e-05,2.85980224261281e-05,4.5943676985974e-05
1,"BTN",0,2019,"community",0.0239703613988024,0.0218594745956712,0.0261652794445903
2,"BTN",0.0833333333333333,2019,"community",0.0219027224809651,0.0200929316618768,0.0238398833280686
3,"BTN",0.166666666666667,2019,"community",0.0202190587388777,0.0183504986860587,0.0221723156477367
4,"BTN",0.25,2019,"community",0.018857808308048,0.0170280317680415,0.0208693809612158
5,"BTN",0.333333333333333,2019,"community",0.0177709554060634,0.0159331902916553,0.0198625887049836
6,"BTN",0.416666666666667,2019,"community",0.0169214045035415,0.0151422941446129,0.0189750235341478
7,"BTN",0.5,2019,"community",0.0162809902006948,0.0145812697320069,0.0182118912662082
8,"BTN",0.583333333333333,2019,"community",0.0158289943145704,0.0142736523235229,0.0175811811732339
9,"BTN",0.666666666666667,2019,"community",0.0155510735116917,0.0141646341493636,0.0170730179208959
10,"BTN",0.75,2019,"community",0.0153826561290689,0.0141837707950585,0.0167601978332233
11,"BTN",0.833333333333333,2019,"community",0.0152062057959388,0.0140127395082583,0.0165294407471434
12,"BTN",0.916666666666667,2019,"community",0.0150186364689773,0.0138735481861101,0.0163466318931115
13,"BTN",1,2019,"community",0.0148204043225852,0.013650508238705,0.016153818305567
14,"BTN",1.08333333333333,2019,"community",0.0146119874561612,0.0134151434062889,0.0160231979018626
15,"BTN",1.16666666666667,2019,"community",0.0143938840191829,0.0131792554905931,0.0158190806284914
16,"BTN",1.25,2019,"community",0.0141666102732236,0.0129946351393804,0.0155837576158807
17,"BTN",1.33333333333333,2019,"community",0.0139312704542681,0.0127855475707578,0.0153049044107789
18,"BTN",1.41666666666667,2019,"community",0.0137007436044401,0.0125870785532722,0.0150239091897108
19,"BTN",1.5,2019,"community",0.01347989807504,0.012386233478865,0.0147495063717624
20,"BTN",1.58333333333333,2019,"community",0.0132683917334163,0.0122266787853822,0.0145172646839051
21,"BTN",1.66666666666667,2019,"community",0.0130658995397968,0.0120457622505076,0.0142775684488993
22,"BTN",1.75,2019,"community",0.012872112760957,0.0118721465701044,0.0140522388270603
23,"BTN",1.83333333333333,2019,"community",0.0126867382273053,0.0117059704222369,0.013849851306656
24,"BTN",1.91666666666667,2019,"community",0.0125094976311658,0.0115469795797263,0.013645592562081
25,"BTN",2,2019,"community",0.0123401268641643,0.0113949461548338,0.013446667741805
26,"BTN",2.08333333333333,2019,"community",0.0121783753917401,0.0112537406533783,0.0132559738619064
27,"BTN",2.16666666666667,2019,"community",0.0120240056629149,0.0111155197829935,0.0130769390306866
28,"BTN",2.25,2019,"community",0.011876792553561,0.0109807755876502,0.0129134450385556
29,"BTN",2.33333333333333,2019,"community",0.0117365228415087,0.0108522631394469,0.012757556931762
30,"BTN",2.41666666666667,2019,"community",0.011602994711931,0.0107461966278532,0.0126223956418517
31,"BTN",2.5,2019,"community",0.0114760172915359,0.0106351824326517,0.0124870893901207
32,"BTN",2.58333333333333,2019,"community",0.0113554102101825,0.0105261505517584,0.0123507741723905
33,"BTN",2.66666666666667,2019,"community",0.0112410031886234,0.0104169249682558,0.012215495759856
34,"BTN",2.75,2019,"community",0.0111326356511514,0.0103220255156096,0.0120925681722697
35,"BTN",2.83333333333333,2019,"community",0.0110301563620085,0.0102323734241357,0.0119753776993916
36,"BTN",2.91666666666667,2019,"community",0.010933423084483,0.010147706554154,0.0118671515825629
37,"BTN",3,2019,"community",0.0108423022616937,0.0100662217498726,0.0117738393910508
38,"BTN",3.08333333333333,2019,"community",0.0107566687181214,0.00998199902285476,0.0116731386329039
39,"BTN",3.16666666666667,2019,"community",0.010676405381014,0.00991081788672304,0.0115841553582284
40,"BTN",3.25,2019,"community",0.0106014030208492,0.00984724716166482,0.0114987739855633
41,"BTN",3.33333333333333,2019,"community",0.0105315600100973,0.00978713604089446,0.0114197168426985
42,"BTN",3.41666666666667,2019,"community",0.0104667820995808,0.00972660160144111,0.0113468632218545
43,"BTN",3.5,2019,"community",0.0104069822117793,0.00967053524853109,0.0112801023358513
44,"BTN",3.58333333333333,2019,"community",0.0103520802504809,0.00961958528401834,0.0112193330445041
45,"BTN",3.66666666666667,2019,"community",0.0103020029262263,0.00957231867990311,0.011164463605627
46,"BTN",3.75,2019,"community",0.0102566835970425,0.0095299830274593,0.0111154114498329
47,"BTN",3.83333333333333,2019,"community",0.0102160621238627,0.00949288904175416,0.0110721001065439
48,"BTN",3.91666666666667,2019,"community",0.0101778409436539,0.00945762793390091,0.0110322496143003
49,"BTN",4,2019,"community",0.0101397612947858,0.00942258558312864,0.0109931779943742
50,"BTN",4.08333333333333,2019,"community",0.0101018226641159,0.00938767184554586,0.0109542432171197
51,"BTN",4.16666666666667,2019,"community",0.0100640245402806,0.00935288625819964,0.0109154448141034
52,"BTN",4.25,2019,"community",0.0100263664136892,0.00931822835973625,0.0108767823184187
53,"BTN",4.33333333333333,2019,"community",0.00998884777651898,0.0092837089059365,0.0108377492110247
54,"BTN",4.41666666666667,2019,"community",0.00995146812270907,0.00924930591246024,0.0107966266910396
55,"BTN",4.5,2019,"community",0.00991422694795532,0.00921762656130984,0.0107540221793371
56,"BTN",4.58333333333333,2019,"community",0.00987712374970464,0.00918476036163019,0.0107148427121387
57,"BTN",4.66666666666667,2019,"community",0.00984015802714957,0.00915201027146174,0.0106735660101645
58,"BTN",4.75,2019,"community",0.00980332928122277,0.00911937588830281,0.0106312965768325
59,"BTN",4.83333333333333,2019,"community",0.00976663701459158,0.00908685681099214,0.010589192754537
60,"BTN",4.91666666666667,2019,"community",0.00973008073165256,0.00905445263970492,0.0105511704855553
61,"BWA",0,2019,"community",0.0164955076327516,0.0153775754173269,0.0176664908518288
62,"BWA",0.0833333333333333,2019,"community",0.0150626852992434,0.0140469361641444,0.0160925326148607
63,"BWA",0.166666666666667,2019,"community",0.0138973449003875,0.0128857658817831,0.0149989182519497
64,"BWA",0.25,2019,"community",0.0129560765426796,0.0118654008997431,0.0141477611964044
65,"BWA",0.333333333333333,2019,"community",0.0122051334093927,0.011099665663186,0.0134578174817564
66,"BWA",0.416666666666667,2019,"community",0.0116185125234329,0.0105226538733406,0.0128782631205609
67,"BWA",0.5,2019,"community",0.0111765119265418,0.0101331295923753,0.0123696101722549
68,"BWA",0.583333333333333,2019,"community",0.0108646623889609,0.0099218289778572,0.0119328437567593
69,"BWA",0.666666666666667,2019,"community",0.0106729586169489,0.00984370548516878,0.0115733539604279
70,"BWA",0.75,2019,"community",0.0105568044620108,0.00987387571973947,0.0113025615498941
71,"BWA",0.833333333333333,2019,"community",0.0104351235104666,0.00982211023098446,0.0111193581296224
72,"BWA",0.916666666666667,2019,"community",0.0103057898509512,0.00971416218100004,0.0109185779039122
73,"BWA",1,2019,"community",0.0101691207145165,0.00957612885150195,0.0108359119806623
74,"BWA",1.08333333333333,2019,"community",0.0100254484395266,0.0094136720301453,0.0106998843829239
75,"BWA",1.16666666666667,2019,"community",0.00987511914797544,0.00925162119019102,0.0105784620624434
76,"BWA",1.25,2019,"community",0.00971849137907555,0.0090965518778902,0.0104242548960787
77,"BWA",1.33333333333333,2019,"community",0.00955632869764895,0.00894823758893933,0.0102443556837397
78,"BWA",1.41666666666667,2019,"community",0.00939750599472884,0.00880664803088242,0.0100666419413439
79,"BWA",1.5,2019,"community",0.0092453751580449,0.00867211605880564,0.00989455318851504
80,"BWA",1.58333333333333,2019,"community",0.00909969773708184,0.00853908382144571,0.00973322778025133
81,"BWA",1.66666666666667,2019,"community",0.0089602472976453,0.0084148638821582,0.00956785813248181
82,"BWA",1.75,2019,"community",0.00882680885924198,0.00829442176038483,0.00941709448076359
83,"BWA",1.83333333333333,2019,"community",0.00869917836421166,0.00817981900381889,0.00929376122010359
84,"BWA",1.91666666666667,2019,"community",0.00857716217691789,0.008070123889274,0.00915985020606369
85,"BWA",2,2019,"community",0.00846057661140385,0.00796418564345916,0.00903057350646951
86,"BWA",2.08333333333333,2019,"community",0.0083492474860144,0.00786342211425165,0.00890727125514829
87,"BWA",2.16666666666667,2019,"community",0.00824300970357539,0.00776446032864305,0.00879479133801529
88,"BWA",2.25,2019,"community",0.00814170685580505,0.0076688039861027,0.00869391424221927
89,"BWA",2.33333333333333,2019,"community",0.00804519085071358,0.00757615011440142,0.00859877151298913
90,"BWA",2.41666666666667,2019,"community",0.00795332156182201,0.00748433016954824,0.00850776434663926
91,"BWA",2.5,2019,"community",0.00786596649810401,0.00739831470325258,0.0084151570876943
92,"BWA",2.58333333333333,2019,"community",0.00778300049362176,0.00731287538554676,0.00832303716086715
93,"BWA",2.66666666666667,2019,"community",0.00770430541589188,0.00723815300346083,0.00824293000132571
94,"BWA",2.75,2019,"community",0.0076297698920783,0.00716296996677859,0.0081678881959931
95,"BWA",2.83333333333333,2019,"community",0.00755928905216697,0.00709405119407712,0.00810133045845002
96,"BWA",2.91666666666667,2019,"community",0.00749276428833205,0.00703115314177701,0.00802840510144604
97,"BWA",3,2019,"community",0.00743010302975579,0.0069719104448338,0.00796438802503088
98,"BWA",3.08333333333333,2019,"community",0.00737121853221329,0.00691217419957781,0.00790555917586962
99,"BWA",3.16666666666667,2019,"community",0.00731602968178097,0.00685660728179414,0.00785016291992893
100,"BWA",3.25,2019,"community",0.00726446081207223,0.00680511772979002,0.00779823350260848
101,"BWA",3.33333333333333,2019,"community",0.00721644153444631,0.00675843748688421,0.00775033894179749
102,"BWA",3.41666666666667,2019,"community",0.00717190658067752,0.00671554881017541,0.00770467475992483
103,"BWA",3.5,2019,"community",0.00713079565761077,0.00667624898060128,0.00766282782832954
104,"BWA",3.58333333333333,2019,"community",0.00709305331336637,0.00664047844318914,0.00762197874857666
105,"BWA",3.66666666666667,2019,"community",0.00705862881469338,0.00660818318225435,0.00758265942741378
106,"BWA",3.75,2019,"community",0.0070274760351044,0.00657931458742306,0.00754688195095138
107,"BWA",3.83333333333333,2019,"community",0.00699955335336158,0.00655382933331284,0.00751463743396751
108,"BWA",3.91666666666667,2019,"community",0.00697328126124856,0.00653006469918274,0.00748637195886372
109,"BWA",4,2019,"community",0.0069471070888081,0.00650644011230481,0.00745836327961201
110,"BWA",4.08333333333333,2019,"community",0.00692103047624959,0.00648349065058948,0.00743045861841427
111,"BWA",4.16666666666667,2019,"community",0.00689505106506573,0.00645924433227343,0.00740265759477671
112,"BWA",4.25,2019,"community",0.00686916849802818,0.00643587692069778,0.00737303732742941
113,"BWA",4.33333333333333,2019,"community",0.00684338241918325,0.00641295273258849,0.00734302206345128
114,"BWA",4.41666666666667,2019,"community",0.00681769247384774,0.00639010967457152,0.00731307613246886
115,"BWA",4.5,2019,"community",0.00679209830860463,0.0063673578541071,0.00728325143018451
116,"BWA",4.58333333333333,2019,"community",0.0067665995712988,0.00634468719529999,0.00725354747312476
117,"BWA",4.66666666666667,2019,"community",0.0067411959110329,0.00632176970316859,0.00722394354832227
118,"BWA",4.75,2019,"community",0.00671588697816309,0.00629861909763657,0.00719445094709045
119,"BWA",4.83333333333333,2019,"community",0.0066906724242948,0.00627620944525476,0.0071650778853659
120,"BWA",4.91666666666667,2019,"community",0.00666555190227862,0.00625379321757256,0.00713540939396736
121,"CAF",0,2019,"community",0.0574998358806127,0.0544942231422948,0.0605995085927534
122,"CAF",0.0833333333333333,2019,"community",0.0526961569712367,0.0497760421871831,0.0555801053044469
123,"CAF",0.166666666666667,2019,"community",0.0487634122014729,0.0454716423955915,0.052133414531453
124,"CAF",0.25,2019,"community",0.0455697909551677,0.0419035056142485,0.0494340420817671
125,"CAF",0.333333333333333,2019,"community",0.0430109057377921,0.0391510238510561,0.047212117193964
126,"CAF",0.416666666666667,2019,"community",0.0410051166402048,0.0371936917562371,0.0451700563709508
127,"CAF",0.5,2019,"community",0.0394898342757927,0.0358871493158729,0.0434178577033394
128,"CAF",0.583333333333333,2019,"community",0.0384186740633592,0.0351395121143874,0.0418640713352595
129,"CAF",0.666666666666667,2019,"community",0.0377593474352099,0.0350292155577695,0.0406514601903077
130,"CAF",0.75,2019,"community",0.0373595429629865,0.0351514017761243,0.0395828739185266
131,"CAF",0.833333333333333,2019,"community",0.036940459484205,0.035167139325388,0.0387675214860411
132,"CAF",0.916666666666667,2019,"community",0.0364947320869475,0.0349448539867834,0.0381696086134655
133,"CAF",1,2019,"community",0.0360234023507832,0.0344950998636462,0.0377401483531904
134,"CAF",1.08333333333333,2019,"community",0.0355275640342916,0.0339855946084681,0.0372868973381839
135,"CAF",1.16666666666667,2019,"community",0.0350083590999253,0.0334454579530271,0.0368290097369249
136,"CAF",1.25,2019,"community",0.0344669735792267,0.0329141693162903,0.0363064075677989
137,"CAF",1.33333333333333,2019,"community",0.0339059968842163,0.0323990015211485,0.0356882468942998
138,"CAF",1.41666666666667,2019,"community",0.0333561204474654,0.0319273984836844,0.0350261969112697
139,"CAF",1.5,2019,"community",0.0328289909280314,0.0314570641946897,0.0344602426822656
140,"CAF",1.58333333333333,2019,"community",0.0323238351526728,0.0310199691083975,0.0338793033439095
141,"CAF",1.66666666666667,2019,"community",0.031839917013792,0.0306038280101834,0.0333379812613346
142,"CAF",1.75,2019,"community",0.031376535909418,0.0301556804750752,0.0328216894510284
143,"CAF",1.83333333333333,2019,"community",0.0309330252596533,0.0297551108566221,0.0323164616587588
144,"CAF",1.91666666666667,2019,"community",0.0305087510966421,0.0293554968321799,0.0318490010428406
145,"CAF",2,2019,"community",0.0301031107252029,0.0289869635516503,0.0314170516565016
146,"CAF",2.08333333333333,2019,"community",0.0297155314513571,0.0286085224768735,0.031011728701212
147,"CAF",2.16666666666667,2019,"community",0.0293454693760777,0.0282145538793482,0.0306223139643038
148,"CAF",2.25,2019,"community",0.0289924082516795,0.0278484634216698,0.0302635201603378
149,"CAF",2.33333333333333,2019,"community",0.0286558583983689,0.0275369588038186,0.0299335523161368
150,"CAF",2.41666666666667,2019,"community",0.0283353556785706,0.0272375332009934,0.0296187098885668
151,"CAF",2.5,2019,"community",0.0280304605267506,0.0269310531424087,0.0293055728299788
152,"CAF",2.58333333333333,2019,"community",0.0277407570325501,0.0266433703938239,0.0290083506873743
153,"CAF",2.66666666666667,2019,"community",0.0274658520751495,0.0263498167343112,0.0287363784017967
154,"CAF",2.75,2019,"community",0.0272053745068772,0.0260729198984238,0.0284646908447214
155,"CAF",2.83333333333333,2019,"community",0.0269589743841754,0.0258206422914395,0.0282362325139058
156,"CAF",2.91666666666667,2019,"community",0.0267263222441342,0.0255906266820288,0.0280041671094518
157,"CAF",3,2019,"community",0.0265071084248973,0.0253543241016772,0.0277841449953627
158,"CAF",3.08333333333333,2019,"community",0.026301042428336,0.02513448317573,0.0275762114775383
159,"CAF",3.16666666666667,2019,"community",0.0261078523234832,0.02495963885788,0.0273984609708102
160,"CAF",3.25,2019,"community",0.0259272841893029,0.0247776993159911,0.0272149006081661
161,"CAF",3.33333333333333,2019,"community",0.0257591015954638,0.0246137331506665,0.0270404626043726
162,"CAF",3.41666666666667,2019,"community",0.0256030851198696,0.0244540373214296,0.0268766780455939
163,"CAF",3.5,2019,"community",0.0254590319017814,0.0243078077413726,0.0267133673118296
164,"CAF",3.58333333333333,2019,"community",0.0253267552294524,0.0241768800056339,0.0265684647120277
165,"CAF",3.66666666666667,2019,"community",0.0252060841612747,0.024061010742414,0.0264501249592486
166,"CAF",3.75,2019,"community",0.0250968631795158,0.0239600321783853,0.0263308815295428
167,"CAF",3.83333333333333,2019,"community",0.0249989518754634,0.0238667303388882,0.026220767420005
168,"CAF",3.91666666666667,2019,"community",0.0249068154588949,0.0237733741949341,0.026124616833556
169,"CAF",4,2019,"community",0.0248150099786183,0.0236930111147485,0.0260219611276965
170,"CAF",4.08333333333333,2019,"community",0.024723534309579,0.0236131569948284,0.0259109986178264
171,"CAF",4.16666666666667,2019,"community",0.0246323873300786,0.0235335655286544,0.0258070102624494
172,"CAF",4.25,2019,"community",0.0245415679217685,0.0234542358959695,0.0257054400558893
173,"CAF",4.33333333333333,2019,"community",0.0244510749696434,0.0233740715838058,0.0256103868105675
174,"CAF",4.41666666666667,2019,"community",0.0243609073620347,0.0232957664112034,0.0255187965872868
175,"CAF",4.5,2019,"community",0.0242710639906038,0.0232168479466007,0.025427189757898
176,"CAF",4.58333333333333,2019,"community",0.024181543750336,0.0231304522076566,0.0253268463290054
177,"CAF",4.66666666666667,2019,"community",0.0240923455395334,0.0230413246923577,0.0252363446540107
178,"CAF",4.75,2019,"community",0.0240034682598087,0.0229526029006853,0.0251360193965597
179,"CAF",4.83333333333333,2019,"community",0.0239149108160783,0.022863308306716,0.0250443819978308
180,"CAF",4.91666666666667,2019,"community",0.023826672116556,0.0227737853242052,0.0249529140092632
181,"CHN",0,2019,"community",0.00830010287614184,0.00772546263021995,0.00890173019557782
182,"CHN",0.0833333333333333,2019,"community",0.00757366275443603,0.00704650311444316,0.00808026176584028
183,"CHN",0.166666666666667,2019,"community",0.00698361025971214,0.00644911588166867,0.0075182032853071
184,"CHN",0.25,2019,"community",0.00650751953224817,0.00593341786125915,0.00709971789242138
185,"CHN",0.333333333333333,2019,"community",0.00612801872142936,0.00552891036411183,0.00675952540666316
186,"CHN",0.416666666666667,2019,"community",0.00583176053748515,0.00524218688470245,0.00645919924083116
187,"CHN",0.5,2019,"community",0.00560865488682055,0.00505110372661056,0.00619722790420623
188,"CHN",0.583333333333333,2019,"community",0.00545130447978852,0.00494996370415869,0.00597568515518122
189,"CHN",0.666666666666667,2019,"community",0.00535460074193468,0.00490310369804723,0.00580163599579054
190,"CHN",0.75,2019,"community",0.00529601660870505,0.00491321738265906,0.00568811257369978
191,"CHN",0.833333333333333,2019,"community",0.00523465230163515,0.00488710458160173,0.00560047662341058
192,"CHN",0.916666666666667,2019,"community",0.00516943694072707,0.0048381291257294,0.00552405307745547
193,"CHN",1,2019,"community",0.00510053196082855,0.00478272139844798,0.00546776939504536
194,"CHN",1.08333333333333,2019,"community",0.00502810640759766,0.0046985931363135,0.00538643662615051
195,"CHN",1.16666666666667,2019,"community",0.00495233625302039,0.00461121646593147,0.00531478819240913
196,"CHN",1.25,2019,"community",0.00487340368982409,0.00453287363999629,0.00523693738754238
197,"CHN",1.33333333333333,2019,"community",0.00479169492201105,0.00445699080417931,0.00514151014483023
198,"CHN",1.41666666666667,2019,"community",0.00471168199596572,0.00438912091211374,0.00505056298890097
199,"CHN",1.5,2019,"community",0.00463505234491859,0.00431507132350401,0.00496678281310527
200,"CHN",1.58333333333333,2019,"community",0.00456168433467214,0.00424853538167904,0.0048815826711938
201,"CHN",1.66666666666667,2019,"community",0.00449146251759873,0.00419413820282593,0.00480969470513184
202,"CHN",1.75,2019,"community",0.00442427733755832,0.00413632318710557,0.0047323713070804
203,"CHN",1.83333333333333,2019,"community",0.00436002485184857,0.00408031207197045,0.00465985733398961
204,"CHN",1.91666666666667,2019,"community",0.00429860646924019,0.00402259164273276,0.00458876095885896
205,"CHN",2,2019,"community",0.00423992870320913,0.00396367621393952,0.00452387691033769
206,"CHN",2.08333333333333,2019,"community",0.0041839029395335,0.00391018154279335,0.00446345051411579
207,"CHN",2.16666666666667,2019,"community",0.00413044521747492,0.00386020085671585,0.00440276787684638
208,"CHN",2.25,2019,"community",0.00407947602381373,0.00381367762469487,0.00435313935255475
209,"CHN",2.33333333333333,2019,"community",0.00403092009905343,0.00376832924852567,0.00430032308295072
210,"CHN",2.41666666666667,2019,"community",0.00398470625515362,0.00372377266274628,0.00425352988798613
211,"CHN",2.5,2019,"community",0.00394076720419168,0.00368051406648788,0.00420871655476177
212,"CHN",2.58333333333333,2019,"community",0.00389903939739214,0.00363981198868982,0.00416253698009305
213,"CHN",2.66666666666667,2019,"community",0.00385946287399901,0.00360327688719049,0.00411979704700361
214,"CHN",2.75,2019,"community",0.0038219811195011,0.00356845617253709,0.00407951316247972
